,State_Name,Year,Poll,District,LB_Type,LB_Code,LB_Name,Ward_Name,Ward_No,Ward_Reservation,OSN,Candidate_Name,Party,Votes,Position,Status,N_Cand,Valid_Votes,Rejected_Votes,Total_Votes,Total_Electors
2271,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 29,BC(G),4.0,MOHAMMED JAMEEL AHMED,IND,289.0,3,,4,1380.0,16,1396.0,1717
16303,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 29,BC(G),,NOTA,,2.0,5,,4,1380.0,16,1396.0,1717
2153,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 3,BC(W),1.0,CHADUVULA THIRUPATAMMA,TRS,764.0,1,Elected,5,1243.0,20,1263.0,1755
2154,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 3,BC(W),2.0,THIRUPURAM ROJA RANI,BJP,72.0,4,,5,1243.0,20,1263.0,1755
2155,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 3,BC(W),3.0,THOTA GANGU,INC,153.0,3,,5,1243.0,20,1263.0,1755
2156,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 3,BC(W),4.0,JYOTHI RAGULA,IND,202.0,2,,5,1243.0,20,1263.0,1755
2157,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 3,BC(W),5.0,PASUPULETI JAMUNA,IND,44.0,5,,5,1243.0,20,1263.0,1755
16277,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 3,BC(W),,NOTA,,8.0,6,,5,1243.0,20,1263.0,1755
2272,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 30,SC(G),1.0,KALLEPELLY DURGAIAH,INC,720.0,1,Elected,2,1333.0,15,1348.0,1840
2273,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 30,SC(G),2.0,DUMALA RAJ KUMAR,TRS,599.0,2,,2,1333.0,15,1348.0,1840
16304,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 30,SC(G),,NOTA,,14.0,3,,2,1333.0,15,1348.0,1840
2274,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 31,UR(W),1.0,ASRA ANJUM,TRS,361.0,2,,3,1121.0,12,1133.0,1661
2275,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 31,UR(W),2.0,LAIK UNNISA BAIGUM,AIMIM,321.0,3,,3,1121.0,12,1133.0,1661
2276,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 31,UR(W),3.0,SAHERA BHANU,INC,437.0,1,Elected,3,1121.0,12,1133.0,1661
16305,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 31,UR(W),,NOTA,,2.0,4,,3,1121.0,12,1133.0,1661
2277,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 32,BC(G),1.0,ARUMULLA LINGAM,INC,224.0,2,,3,1295.0,10,1305.0,1793
2278,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 32,BC(G),2.0,KORE GANGAMALLU,TRS,852.0,1,Elected,3,1295.0,10,1305.0,1793
2279,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 32,BC(G),3.0,TAKUR KISHOR SINGH,BJP,214.0,3,,3,1295.0,10,1305.0,1793
16306,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 32,BC(G),,NOTA,,5.0,4,,3,1295.0,10,1305.0,1793
2280,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 33,BC(G),1.0,KACHU HARISH RAJ YADAV,INC,481.0,2,,3,1371.0,15,1386.0,1811
2281,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 33,BC(G),2.0,KOKKU GANGADHAR,BJP,249.0,3,,3,1371.0,15,1386.0,1811
2282,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 33,BC(G),3.0,BANDARI RAJANI,TRS,638.0,1,Elected,3,1371.0,15,1386.0,1811
16307,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 33,BC(G),,NOTA,,3.0,4,,3,1371.0,15,1386.0,1811
2283,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 34,BC(G),1.0,VODNALA GAYATHRI,INC,553.0,2,,3,1267.0,14,1281.0,1759
2284,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 34,BC(G),2.0,PITTA DHARMA RAJU,TRS,623.0,1,Elected,3,1267.0,14,1281.0,1759
2285,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 34,BC(G),3.0,VEMULA SANTHOSH KUMAR,BJP,87.0,3,,3,1267.0,14,1281.0,1759
16308,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 34,BC(G),,NOTA,,4.0,4,,3,1267.0,14,1281.0,1759
2286,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 35,UR(W),1.0,BOLUSANI PADMAVATHI,TRS,430.0,2,,7,1133.0,9,1142.0,1698
2287,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 35,UR(W),2.0,VEMULA SHRUTHI,BJP,85.0,3,,7,1133.0,9,1142.0,1698
2288,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 35,UR(W),3.0,SMITHA GOLI,INC,53.0,4,,7,1133.0,9,1142.0,1698
2289,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 35,UR(W),4.0,AELLA SUPRIYA,IND,15.0,6,,7,1133.0,9,1142.0,1698
2290,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 35,UR(W),5.0,KANAPARTHI NAGA RAJANI,IND,9.0,7,,7,1133.0,9,1142.0,1698
2291,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 35,UR(W),6.0,SINGAM PADMALATHA,IND,22.0,5,,7,1133.0,9,1142.0,1698
2292,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 35,UR(W),7.0,HANUMANDLA JAYA SRI,IND,512.0,1,Elected,7,1133.0,9,1142.0,1698
16309,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 35,UR(W),,NOTA,,7.0,8,,7,1133.0,9,1142.0,1698
2293,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 36,BC(W),1.0,ADUVALA JYOTHI,TRS,735.0,1,Elected,3,1268.0,16,1284.0,1783
2294,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 36,BC(W),2.0,GATLA MADHAVI,INC,21.0,3,,3,1268.0,16,1284.0,1783
2295,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 36,BC(W),3.0,GUDALA PADMA,BJP,506.0,2,,3,1268.0,16,1284.0,1783
16310,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 36,BC(W),,NOTA,,6.0,4,,3,1268.0,16,1284.0,1783
2296,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 37,BC(W),1.0,ANUMALLA LATHA,INC,358.0,2,,4,1331.0,7,1338.0,1896
2297,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 37,BC(W),2.0,DR BOGA SHRAVANI,TRS,723.0,1,Elected,4,1331.0,7,1338.0,1896
2298,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 37,BC(W),3.0,MYANA SHABARI,BJP,239.0,3,,4,1331.0,7,1338.0,1896
2299,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 37,BC(W),4.0,BOGOJI SUPRIYA,IND,5.0,4,,4,1331.0,7,1338.0,1896
16311,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 37,BC(W),,NOTA,,6.0,5,,4,1331.0,7,1338.0,1896
2300,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 38,UR(W),1.0,DASARI LAVANYA,TRS,467.0,1,Elected,4,1282.0,16,1298.0,1866
2301,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 38,UR(W),2.0,POTHUNUKA JAYALAXMI,INC,422.0,2,,4,1282.0,16,1298.0,1866
2302,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 38,UR(W),3.0,RANGU RAMADEVI,BJP,242.0,3,,4,1282.0,16,1298.0,1866
2303,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 38,UR(W),4.0,RADHA KAVITHA,IND,140.0,4,,4,1282.0,16,1298.0,1866
16312,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 38,UR(W),,NOTA,,11.0,5,,4,1282.0,16,1298.0,1866
2304,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 39,UR(W),1.0,PALLIKONDA JAMUNA,INC,296.0,2,,2,1168.0,15,1183.0,1713
2305,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 39,UR(W),2.0,SAMINDLA VANI,TRS,861.0,1,Elected,2,1168.0,15,1183.0,1713
16313,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 39,UR(W),,NOTA,,11.0,3,,2,1168.0,15,1183.0,1713
2158,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 4,BC(G),1.0,KYADASU NAVEEN KUMAR,TRS,912.0,1,Elected,3,1396.0,18,1414.0,1938
2159,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 4,BC(G),2.0,PULI RAMESH,INC,441.0,2,,3,1396.0,18,1414.0,1938
2160,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 4,BC(G),3.0,WAZID AHMED,AIMIM,42.0,3,,3,1396.0,18,1414.0,1938
16278,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 4,BC(G),,NOTA,,1.0,4,,3,1396.0,18,1414.0,1938
2306,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 40,UR(G),1.0,AWARI SHIVA KESARI BABU,TRS,951.0,1,Elected,3,1201.0,4,1205.0,1782
2307,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 40,UR(G),2.0,THAKUR VIDYA,BJP,99.0,3,,3,1201.0,4,1205.0,1782
2308,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 40,UR(G),3.0,MOHAMMED HABEEB,INC,144.0,2,,3,1201.0,4,1205.0,1782
16314,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 40,UR(G),,NOTA,,7.0,4,,3,1201.0,4,1205.0,1782
2309,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 41,UR(G),1.0,KAPPALA SRIKANTH,TRS,549.0,1,Elected,3,1351.0,19,1370.0,1827
2310,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 41,UR(G),2.0,GATTAPELLI GNANESHWAR,BJP,455.0,2,,3,1351.0,19,1370.0,1827
2311,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 41,UR(G),3.0,REPALLE HARIKRISHNA RAO,INC,345.0,3,,3,1351.0,19,1370.0,1827
16315,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 41,UR(G),,NOTA,,2.0,4,,3,1351.0,19,1370.0,1827
2312,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 42,BC(W),1.0,ANEES KHUTEJA,TRS,571.0,2,,3,1287.0,24,1311.0,1882
2313,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 42,BC(W),2.0,FARHEEN SULTHANA,INC,679.0,1,Elected,3,1287.0,24,1311.0,1882
2314,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 42,BC(W),3.0,SABIHA SULTHANA,BJP,33.0,3,,3,1287.0,24,1311.0,1882
16316,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 42,BC(W),,NOTA,,4.0,4,,3,1287.0,24,1311.0,1882
2315,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 43,BC(W),1.0,GAINI GUNASUNDARI,BJP,282.0,2,,4,1140.0,13,1153.0,1636
2316,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 43,BC(W),2.0,NAVIN UNNILA,INC,198.0,3,,4,1140.0,13,1153.0,1636
2317,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 43,BC(W),3.0,FIRDOSE TARANNUM,TRS,656.0,1,Elected,4,1140.0,13,1153.0,1636
2318,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 43,BC(W),4.0,ZAKIYA BEGUM,IND,1.0,4,,4,1140.0,13,1153.0,1636
16317,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 43,BC(W),,NOTA,,3.0,5,,4,1140.0,13,1153.0,1636
2319,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 44,UR(G),1.0,KALERU NAGENDRA,INC,260.0,2,,5,1309.0,12,1321.0,1860
2320,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 44,UR(G),2.0,KONDA SRIDHAR,TDP,161.0,4,,5,1309.0,12,1321.0,1860
2321,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 44,UR(G),3.0,GOLI SRINIVAS,TRS,573.0,1,Elected,5,1309.0,12,1321.0,1860
2322,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 44,UR(G),4.0,NAVVOTHU SURESH,BJP,256.0,3,,5,1309.0,12,1321.0,1860
2323,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 44,UR(G),5.0,MOHAMMED SAMEERUDDIN,AIMIM,47.0,5,,5,1309.0,12,1321.0,1860
16318,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 44,UR(G),,NOTA,,12.0,6,,5,1309.0,12,1321.0,1860
2324,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 45,UR(G),1.0,DYAVANAPALLY GNANESHWAR,BJP,195.0,3,,3,1271.0,16,1287.0,1767
2325,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 45,UR(G),2.0,PIPPARI ANITHA,INC,461.0,2,,3,1271.0,16,1287.0,1767
2326,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 45,UR(G),3.0,BODLA JAGADEESH,TRS,606.0,1,Elected,3,1271.0,16,1287.0,1767
16319,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 45,UR(G),,NOTA,,9.0,4,,3,1271.0,16,1287.0,1767
2327,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 46,UR(W),1.0,ANUMALLA PADMAVATHI,TRS,375.0,2,,3,1333.0,14,1347.0,1909
2328,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 46,UR(W),2.0,MAGGIDI SHUVARNA,TDP,24.0,3,,3,1333.0,14,1347.0,1909
2329,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 46,UR(W),3.0,MULASTHAM LALITHA,INC,917.0,1,Elected,3,1333.0,14,1347.0,1909
16320,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 46,UR(W),,NOTA,,17.0,4,,3,1333.0,14,1347.0,1909
2330,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 47,UR(G),1.0,KONDA SRINIVAS,TRS,394.0,2,,6,1225.0,19,1244.0,1519
2331,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 47,UR(G),2.0,MOHAMMED MUJAHID,INC,52.0,4,,6,1225.0,19,1244.0,1519
2332,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 47,UR(G),3.0,KASAM MARUTHI,IND,15.0,6,,6,1225.0,19,1244.0,1519
2333,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 47,UR(G),4.0,KOTAGIRI SUMAN,IND,16.0,5,,6,1225.0,19,1244.0,1519
2334,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 47,UR(G),5.0,BAGU BABAIAH,IND,94.0,3,,6,1225.0,19,1244.0,1519
2335,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 47,UR(G),6.0,SHAIK CHAND PASHA,IND,642.0,1,Elected,6,1225.0,19,1244.0,1519
16321,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 47,UR(G),,NOTA,,12.0,7,,6,1225.0,19,1244.0,1519
2336,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 48,ST(G),1.0,JAGANNATH THIRUPATHI,INC,29.0,4,,4,1002.0,41,1043.0,1395
2337,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 48,ST(G),2.0,B.DEVENDAR NAYAK,TRS,599.0,1,Elected,4,1002.0,41,1043.0,1395
2338,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 48,ST(G),3.0,JAGANADAM NAGESH,IND,163.0,3,,4,1002.0,41,1043.0,1395
2339,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 48,ST(G),4.0,BALLANI SARAIAH,IND,206.0,2,,4,1002.0,41,1043.0,1395
16322,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 48,ST(G),,NOTA,,5.0,5,,4,1002.0,41,1043.0,1395
2161,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 5,BC(G),1.0,ANUGANDULA LAXMI NARSAIAH,INC,90.0,4,,5,1170.0,10,1180.0,1762
2162,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 5,BC(G),2.0,RACHARLA VIJAY,TRS,432.0,2,,5,1170.0,10,1180.0,1762
2163,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 5,BC(G),3.0,VUPPULANCHA MAHENDER,BJP,106.0,3,,5,1170.0,10,1180.0,1762
2164,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 5,BC(G),4.0,MD KHALEEL,IND,21.0,5,,5,1170.0,10,1180.0,1762
2165,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 5,BC(G),5.0,GUGGILLA HARISH,IND,510.0,1,Elected,5,1170.0,10,1180.0,1762
16279,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 5,BC(G),,NOTA,,11.0,6,,5,1170.0,10,1180.0,1762
2166,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 6,BC(W),1.0,KOLAGANI PREMALATHA,INC,442.0,1,Elected,4,1456.0,15,1471.0,1912
2167,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 6,BC(W),2.0,KOLAGANI LAVANYA,TRS,428.0,2,,4,1456.0,15,1471.0,1912
2168,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 6,BC(W),3.0,JITTAVENI MOUNIKA,BJP,184.0,4,,4,1456.0,15,1471.0,1912
2169,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 6,BC(W),4.0,NEELI MAMATHA RANI,IND,394.0,3,,4,1456.0,15,1471.0,1912
16280,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 6,BC(W),,NOTA,,8.0,5,,4,1456.0,15,1471.0,1912
2170,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 7,UR(W),1.0,AILNENI SHIRISHA,TRS,416.0,2,,4,1141.0,11,1152.0,1648
2171,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 7,UR(W),2.0,KARUPAKALA SANGEETHA,BJP,113.0,3,,4,1141.0,11,1152.0,1648
2172,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 7,UR(W),3.0,GADDAM LATHA,INC,70.0,4,,4,1141.0,11,1152.0,1648
2173,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 7,UR(W),4.0,VALLEPU RENUKA,IND,537.0,1,Elected,4,1141.0,11,1152.0,1648
16281,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 7,UR(W),,NOTA,,5.0,5,,4,1141.0,11,1152.0,1648
2174,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 8,UR(W),1.0,KOKKULA SHAILAJARANI,TRS,334.0,2,,6,1393.0,19,1412.0,2049
2175,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 8,UR(W),2.0,DYAVARA SHOBHA RANI,INC,49.0,6,,6,1393.0,19,1412.0,2049
2176,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 8,UR(W),3.0,NALLA SATHYA,BJP,225.0,3,,6,1393.0,19,1412.0,2049
2177,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 8,UR(W),4.0,VANARASI MALLAVVA,AIFB,386.0,1,Elected,6,1393.0,19,1412.0,2049
2178,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 8,UR(W),5.0,THOTA JYOTHI,IND,185.0,5,,6,1393.0,19,1412.0,2049
2179,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 8,UR(W),6.0,MAMIDALA KAVITHA,IND,210.0,4,,6,1393.0,19,1412.0,2049
16282,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 8,UR(W),,NOTA,,4.0,7,,6,1393.0,19,1412.0,2049
2180,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 9,UR(W),1.0,GADDALA LAXMI,BJP,126.0,3,,4,1053.0,12,1065.0,1730
2181,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 9,UR(W),2.0,THATIPARTHI SARALA DEVI,INC,186.0,2,,4,1053.0,12,1065.0,1730
2182,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 9,UR(W),3.0,VODDI SRILATHA,TRS,684.0,1,Elected,4,1053.0,12,1065.0,1730
2183,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 9,UR(W),4.0,NAGARANI GUNDA,IND,47.0,4,,4,1053.0,12,1065.0,1730
16283,Telangana,2020,0,Jagtial,MCL,16,Jagtiyal,, 9,UR(W),,NOTA,,10.0,5,,4,1053.0,12,1065.0,1730
2340,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 1,BC(W),1.0,SANGA MALATHI,TRS,963.0,1,Elected,2,1197.0,10,1207.0,1680
2341,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 1,BC(W),2.0,VADLAKONDA JYOTHI,BJP,217.0,2,,2,1197.0,10,1207.0,1680
16323,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 1,BC(W),,NOTA,,17.0,3,,2,1197.0,10,1207.0,1680
2394,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 10,BC(G),1.0,GADDAMIDI PAVAN,TRS,655.0,1,Elected,2,1276.0,13,1289.0,1777
2395,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 10,BC(G),2.0,DASARI RAJASHEKAR,BJP,618.0,2,,2,1276.0,13,1289.0,1777
16332,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 10,BC(G),,NOTA,,3.0,3,,2,1276.0,13,1289.0,1777
2396,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 11,BC(W),1.0,KATHURI VANI,TRS,311.0,2,,2,1096.0,8,1104.0,1633
2397,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 11,BC(W),2.0,DASARI SUNITHA,BJP,781.0,1,Elected,2,1096.0,8,1104.0,1633
16333,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 11,BC(W),,NOTA,,4.0,3,,2,1096.0,8,1104.0,1633
2398,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 12,UR(W),1.0,ALEKYA MOLIMURI,BJP,561.0,1,Elected,6,1132.0,14,1146.0,1617
2399,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 12,UR(W),2.0,BARLA SUNITHA,TRS,368.0,2,,6,1132.0,14,1146.0,1617
2400,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 12,UR(W),3.0,JAGANATHA POCHAMMA,IND,64.0,4,,6,1132.0,14,1146.0,1617
2401,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 12,UR(W),4.0,JAGANATH VENKATAMMA ALIAS VENKAMMA,IND,117.0,3,,6,1132.0,14,1146.0,1617
2402,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 12,UR(W),5.0,POTHANI LALITHA,IND,1.0,6,,6,1132.0,14,1146.0,1617
2403,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 12,UR(W),6.0,MUTHYALA VANDANA,IND,11.0,5,,6,1132.0,14,1146.0,1617
16334,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 12,UR(W),,NOTA,,10.0,7,,6,1132.0,14,1146.0,1617
2404,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 13,UR(W),1.0,GANTEDI NANDITHA,TRS,289.0,2,,2,1003.0,9,1012.0,1585
2405,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 13,UR(W),2.0,VASANTHA TIRUMALA,INC,710.0,1,Elected,2,1003.0,9,1012.0,1585
16335,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 13,UR(W),,NOTA,,4.0,3,,2,1003.0,9,1012.0,1585
2406,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 14,UR(W),1.0,TUPAKULA ANNAPURNA,INC,64.0,3,,3,1261.0,9,1270.0,1723
2407,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 14,UR(W),2.0,RENJARALA KALYANI,TRS,586.0,2,,3,1261.0,9,1270.0,1723
2408,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 14,UR(W),3.0,SULTHANA BEGUM,IND,605.0,1,Elected,3,1261.0,9,1270.0,1723
16336,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 14,UR(W),,NOTA,,6.0,4,,3,1261.0,9,1270.0,1723
2409,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 15,UR(W),1.0,ADEPU KAMALA,TRS,625.0,1,Elected,4,1121.0,12,1133.0,1751
2410,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 15,UR(W),2.0,THABASSUM,AIMIM,51.0,4,,4,1121.0,12,1133.0,1751
2411,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 15,UR(W),3.0,POTHUGANTI SHYAMALA,BJP,80.0,3,,4,1121.0,12,1133.0,1751
2412,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 15,UR(W),4.0,RUKIYA BEGUM,INC,362.0,2,,4,1121.0,12,1133.0,1751
16337,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 15,UR(W),,NOTA,,3.0,5,,4,1121.0,12,1133.0,1751
2413,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 16,UR(W),1.0,KODIPELLI LAXMI,AIMIM,25.0,5,,5,1149.0,10,1159.0,1606
2414,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 16,UR(W),2.0,BALIJE PADMA,TRS,649.0,1,Elected,5,1149.0,10,1159.0,1606
2415,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 16,UR(W),3.0,AKTHAR BEE,IND,44.0,4,,5,1149.0,10,1159.0,1606
2416,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 16,UR(W),4.0,KUDELA LIKITHA,IND,95.0,3,,5,1149.0,10,1159.0,1606
2417,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 16,UR(W),5.0,VIJAYA JANGAPALLY,IND,326.0,2,,5,1149.0,10,1159.0,1606
16338,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 16,UR(W),,NOTA,,10.0,6,,5,1149.0,10,1159.0,1606
2418,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 17,UR(W),1.0,NAZIYA THABASUM,TRS,393.0,1,Elected,5,1230.0,10,1240.0,1646
2419,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 17,UR(W),2.0,SARWATH JABEEN,AIMIM,231.0,4,,5,1230.0,10,1240.0,1646
2420,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 17,UR(W),3.0,SOGRABEE,INC,345.0,2,,5,1230.0,10,1240.0,1646
2421,Telangana,2020,0,Jagtial,MCL,17,Korutla,, 17,UR(W),4.0,GURRALA PADMA,IND,28.0,5,,5,1230.0,10,1240.0,1646
